sampleID,d15N,d13C,sampling_id,location,year,habitat_type,sample_category,length_mm,notes
SP_101,14.4775454545455,-14.7428224319221,OCS_2021_general,Oyster Creek Samish,2021,general,shiner perch,62,"bottom oyster, dense eelgrass"
SP_102,13.2685454545455,-15.1359816595175,OCS_2021_general,Oyster Creek Samish,2021,general,shiner perch,57,"bottom oyster, dense eelgrass - guts very goopy during dissection"
SP_103,14.7825454545455,-13.3428612826401,OCS_2021_general,Oyster Creek Samish,2021,general,shiner perch,58,"bottom oyster, dense eelgrass - fins torn, guts goopy"
SP_104,14.2505454545455,-12.507089366078599,OCS_2021_general,Oyster Creek Samish,2021,general,shiner perch,65,"bottom oyster, dense eelgrass - guts goopy"
SP_110,13.9635454545455,-13.8695755920051,OCS_2021_general,Oyster Creek Samish,2021,general,shiner perch,66,"no oyster, no eelgrass - guts goopy"
SP_111,13.3711818181818,-14.5761881024934,OCS_2021_general,Oyster Creek Samish,2021,general,shiner perch,53,"no oyster, no eelgrass - guts goopy"
SP_112,14.2561818181818,-15.0283730033376,OCS_2021_general,Oyster Creek Samish,2021,general,shiner perch,73,"no oyster, no eelgrass - guts goopy"
SP_113,13.5231818181818,-13.2092063932805,OCS_2021_general,Oyster Creek Samish,2021,general,shiner perch,58,"no oyster, no eelgrass - guts goopy"
SP_114,13.3741818181818,-13.977772294495,OCS_2021_general,Oyster Creek Samish,2021,general,shiner perch,55,"no oyster, no eelgrass - guts goopy"
SP_177,13.3464444444444,-14.1692063316777,OCS_2021_general,Oyster Creek Samish,2021,general,shiner perch,52,gut in bad condition
SP_178,13.7544444444444,-13.6335674647288,OCS_2021_general,Oyster Creek Samish,2021,general,shiner perch,60,gut in bad condition
SP_179,13.2884444444444,-15.353397097306,OCS_2021_general,Oyster Creek Samish,2021,general,shiner perch,56,NA
SP_180,13.6424444444444,-13.9699259164413,OCS_2021_general,Oyster Creek Samish,2021,general,shiner perch,49,NA
SP_181,14.6754444444444,-12.2139041865408,OCS_2021_general,Oyster Creek Samish,2021,general,shiner perch,80,NA
SP_182,13.4224444444444,-13.6414413420684,OCS_2021_general,Oyster Creek Samish,2021,general,shiner perch,60,NA
SP_183,14.2764444444444,-12.535263781245,OCS_2021_general,Oyster Creek Samish,2021,general,shiner perch,54,NA
SP_184,14.3654444444444,-14.2926444035711,OCS_2021_general,Oyster Creek Samish,2021,general,shiner perch,55,NA
SP_185,13.7694444444444,-13.3536445090476,OCS_2021_general,Oyster Creek Samish,2021,general,shiner perch,62,NA
SP_186,13.6384444444444,-15.5004783622994,OCS_2021_general,Oyster Creek Samish,2021,general,shiner perch,55,NA
SP_187,13.6834444444444,-13.2854096056153,OCS_2021_general,Oyster Creek Samish,2021,general,shiner perch,54,NA
SP_188,14.1594444444444,-12.5922347963829,OCS_2021_general,Oyster Creek Samish,2021,general,shiner perch,77,NA
SI_198,14.7838181818182,-11.2916823876034,OCS_2022_general,Oyster Creek Samish,2022,general,shiner perch,115,NA
SI_456,15.6871818181818,-12.058205022650199,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,shiner perch,33,NA
SI_457,14.4071818181818,-12.3162143787619,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,shiner perch,45,NA
SI_458,13.3991818181818,-11.5787281500052,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,shiner perch,47,NA
SI_459,13.7761818181818,-12.9161763268773,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,shiner perch,47,NA
SI_460,13.3891818181818,-13.4427173117904,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,shiner perch,52,NA
SI_461,13.7081818181818,-12.2929561764185,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,shiner perch,56,NA
SI_462,14.5011818181818,-13.2372952155663,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,shiner perch,38,NA
SI_463,14.0861818181818,-12.5013552598613,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,shiner perch,50,NA
SI_464,14.0961818181818,-13.8535957778732,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,shiner perch,55,NA
SI_465,13.7871818181818,-12.1418678710392,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,shiner perch,47,NA
SI_466,13.9161818181818,-12.5668365286661,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,shiner perch,43,NA
SI_467,13.7131818181818,-11.6420180883169,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,shiner perch,47,NA
SI_468,13.9911818181818,-13.3261701882486,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,shiner perch,52,NA
SI_469,13.6681818181818,-12.6247423869813,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,shiner perch,53,NA
SI_470,13.8871818181818,-11.0938300955478,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,shiner perch,50,NA
SI_471,13.9621818181818,-12.3380677638296,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,shiner perch,59,NA
SI_472,14.0011818181818,-11.5491229509334,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,shiner perch,40,NA
SI_473,13.6781818181818,-12.2079791463497,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,shiner perch,50,NA
SI_474,14.2251818181818,-12.2534069053202,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,shiner perch,41,NA
SI_475,14.0981818181818,-12.7883769286309,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,shiner perch,44,NA
SI_476,14.1096363636364,-10.3063606852433,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,shiner perch,36,NA
SI_477,14.7086363636364,-10.3777123041933,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,shiner perch,85,NA
SI_478,14.3586363636364,-11.2320435702421,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,shiner perch,98,NA
SI_548,13.1863636363636,-13.6114327713365,OCS_2022_general,Oyster Creek Samish,2022,general,shiner perch,55,NA
SI_549,13.6113636363636,-14.5019805261232,OCS_2022_general,Oyster Creek Samish,2022,general,shiner perch,40,NA
SI_550,13.8343636363636,-13.0083467253681,OCS_2022_general,Oyster Creek Samish,2022,general,shiner perch,43,NA
SI_551,13.7313636363636,-14.6392018742199,OCS_2022_general,Oyster Creek Samish,2022,general,shiner perch,53,NA
SI_552,13.8483636363636,-13.4668995666256,OCS_2022_general,Oyster Creek Samish,2022,general,shiner perch,50,NA
SI_553,13.7293636363636,-14.2975724731718,OCS_2022_general,Oyster Creek Samish,2022,general,shiner perch,50,NA
SI_554,13.4353636363636,-15.0837964712777,OCS_2022_general,Oyster Creek Samish,2022,general,shiner perch,50,NA
SI_555,13.6283636363636,-13.7249119094256,OCS_2022_general,Oyster Creek Samish,2022,general,shiner perch,57,NA
SI_556,13.4713636363636,-13.6494458169666,OCS_2022_general,Oyster Creek Samish,2022,general,shiner perch,52,NA
SI_557,13.4613636363636,-14.1861673979293,OCS_2022_general,Oyster Creek Samish,2022,general,shiner perch,48,NA
SI_558,13.6743636363636,-13.7891297875177,OCS_2022_general,Oyster Creek Samish,2022,general,shiner perch,49,NA
SI_559,13.4013636363636,-14.4493319381459,OCS_2022_general,Oyster Creek Samish,2022,general,shiner perch,55,NA
SI_560,13.3513636363636,-14.0405019249698,OCS_2022_general,Oyster Creek Samish,2022,general,shiner perch,50,NA
SI_561,13.4473636363636,-14.1546448269014,OCS_2022_general,Oyster Creek Samish,2022,general,shiner perch,57,NA
SI_562,16.2643636363636,-14.0578086512129,OCS_2022_general,Oyster Creek Samish,2022,general,shiner perch,53,NA
SI_564,13.4323636363636,-14.2245303926473,OCS_2022_general,Oyster Creek Samish,2022,general,shiner perch,47,NA
SI_565,13.8353636363636,-14.4239948613744,OCS_2022_general,Oyster Creek Samish,2022,general,shiner perch,48,NA
SI_566,13.9843636363636,-11.8701921735507,OCS_2022_general,Oyster Creek Samish,2022,general,shiner perch,47,NA
SI_567,14.2343636363636,-13.1693359110607,OCS_2022_general,Oyster Creek Samish,2022,general,shiner perch,95,NA
SI_568,13.6173636363636,-14.9641795366097,OCS_2022_general,Oyster Creek Samish,2022,general,shiner perch,90,NA
SI_569,14.0843636363636,-12.4744013487309,OCS_2022_general,Oyster Creek Samish,2022,general,shiner perch,92,NA
SI_570,14.1453636363636,-13.9528041061059,OCS_2022_general,Oyster Creek Samish,2022,general,shiner perch,91,NA
SI_571,14.3553636363636,-11.8930640769591,OCS_2022_general,Oyster Creek Samish,2022,general,shiner perch,91,NA
SI_572,13.8723636363636,-13.3777824842781,OCS_2022_general,Oyster Creek Samish,2022,general,shiner perch,90,NA
SI_573,14.4751818181818,-11.915743293291,OCS_2022_general,Oyster Creek Samish,2022,general,shiner perch,87,NA
SI_574,13.7051818181818,-13.0230420832743,OCS_2022_general,Oyster Creek Samish,2022,general,shiner perch,107,NA
SI_575,13.8101818181818,-14.0142374487263,OCS_2022_general,Oyster Creek Samish,2022,general,shiner perch,84,NA
SI_576,14.3961818181818,-11.9764305490482,OCS_2022_general,Oyster Creek Samish,2022,general,shiner perch,87,NA
SI_718,13.8118181818182,-16.1473640698636,DH_2022_general,Drayton Harbor,2022,general,shiner perch,104,NA
SI_719,13.2818181818182,-14.7840305290405,DH_2022_general,Drayton Harbor,2022,general,shiner perch,64,NA
SI_720,13.4118181818182,-14.8169190368467,DH_2022_general,Drayton Harbor,2022,general,shiner perch,65,NA
SI_721,13.7808181818182,-14.4266333905384,DH_2022_general,Drayton Harbor,2022,general,shiner perch,74,NA
SI_722,13.6428181818182,-15.2451964540334,DH_2022_general,Drayton Harbor,2022,general,shiner perch,75,NA
SI_723,13.2528181818182,-14.7970037815111,DH_2022_general,Drayton Harbor,2022,general,shiner perch,80,NA
SI_724,13.1438181818182,-14.8482870847386,DH_2022_general,Drayton Harbor,2022,general,shiner perch,73,NA
SI_725,13.3848181818182,-14.8522988422233,DH_2022_general,Drayton Harbor,2022,general,shiner perch,67,NA
SI_726,13.5688181818182,-14.7622085468582,DH_2022_general,Drayton Harbor,2022,general,shiner perch,70,NA
SI_727,14.2628181818182,-14.1259456816327,DH_2022_general,Drayton Harbor,2022,general,shiner perch,70,NA
SI_728,13.4208181818182,-14.1675648858073,DH_2022_general,Drayton Harbor,2022,general,shiner perch,68,NA
SI_729,13.4018181818182,-14.9820004694457,DH_2022_general,Drayton Harbor,2022,general,shiner perch,57,NA
SI_730,13.4648181818182,-14.6639343620008,DH_2022_general,Drayton Harbor,2022,general,shiner perch,69,NA
SI_731,13.6408181818182,-14.5740133849678,DH_2022_general,Drayton Harbor,2022,general,shiner perch,67,NA
SI_732,13.1798181818182,-16.28650769899,DH_2022_general,Drayton Harbor,2022,general,shiner perch,77,NA
SI_733,13.8448181818182,-14.0650317424795,DH_2022_general,Drayton Harbor,2022,general,shiner perch,76,NA
SI_734,14.4478181818182,-13.731489327933,DH_2022_general,Drayton Harbor,2022,general,shiner perch,69,NA
SI_735,13.4478181818182,-13.1488111237444,DH_2022_general,Drayton Harbor,2022,general,shiner perch,68,NA
SI_736,13.1838181818182,-14.0416411123164,DH_2022_general,Drayton Harbor,2022,general,shiner perch,67,NA
SI_737,13.3658181818182,-12.8766894458041,DH_2022_general,Drayton Harbor,2022,general,shiner perch,70,NA
SI_738,14.2588181818182,-13.1971694751699,DH_2022_general,Drayton Harbor,2022,general,shiner perch,72,NA
SI_739,13.2118181818182,-14.7978001858686,DH_2022_general,Drayton Harbor,2022,general,shiner perch,55,NA
SI_740,13.8198181818182,-13.3779928853786,DH_2022_general,Drayton Harbor,2022,general,shiner perch,74,NA
SI_741,14.1349090909091,-12.9255190999662,DH_2022_general,Drayton Harbor,2022,general,shiner perch,67,NA
SI_742,13.7299090909091,-14.6314292351155,DH_2022_general,Drayton Harbor,2022,general,shiner perch,70,NA
SI_743,13.8929090909091,-12.6515837621612,DH_2022_general,Drayton Harbor,2022,general,shiner perch,69,NA
SI_744,13.4889090909091,-14.2572560437134,DH_2022_general,Drayton Harbor,2022,general,shiner perch,72,NA
SI_745,13.4299090909091,-13.3530536686281,DH_2022_general,Drayton Harbor,2022,general,shiner perch,65,NA
SI_746,13.7469090909091,-14.8360599631377,DH_2022_general,Drayton Harbor,2022,general,shiner perch,60,NA
SI_747,13.3009090909091,-12.8476050825796,DH_2022_general,Drayton Harbor,2022,general,shiner perch,70,NA
SI_748,13.9329090909091,-14.2081144389884,DH_2022_general,Drayton Harbor,2022,general,shiner perch,65,NA
SI_749,13.8039090909091,-16.4709989286817,DH_2022_general,Drayton Harbor,2022,general,shiner perch,65,NA
SI_750,13.4049090909091,-14.4015621632732,DH_2022_general,Drayton Harbor,2022,general,shiner perch,67,NA
SI_751,13.4219090909091,-13.6443665238672,DH_2022_general,Drayton Harbor,2022,general,shiner perch,66,NA
SI_752,13.7609090909091,-13.7737680138221,DH_2022_general,Drayton Harbor,2022,general,shiner perch,72,NA
SI_753,13.4949090909091,-14.2823939204359,DH_2022_general,Drayton Harbor,2022,general,shiner perch,66,NA
SI_754,13.7139090909091,-13.7845702904194,DH_2022_general,Drayton Harbor,2022,general,shiner perch,66,NA
SI_755,13.7349090909091,-15.0857187886415,DH_2022_general,Drayton Harbor,2022,general,shiner perch,80,NA
SI_756,13.3609090909091,-13.0579596132319,DH_2022_general,Drayton Harbor,2022,general,shiner perch,70,NA
SI_757,13.7369090909091,-16.3885333400257,DH_2022_general,Drayton Harbor,2022,general,shiner perch,100,NA
SI_758,13.6419090909091,-14.8613932541918,DH_2022_general,Drayton Harbor,2022,general,shiner perch,75,NA
SI_759,14.0329090909091,-13.9440228778939,DH_2022_general,Drayton Harbor,2022,general,shiner perch,66,NA
SI_760,14.1059090909091,-14.3386964763377,DH_2022_general,Drayton Harbor,2022,general,shiner perch,112,NA
SI_761,13.5479090909091,-14.1582181354266,DH_2022_general,Drayton Harbor,2022,general,shiner perch,64,NA
SI_762,13.9249090909091,-13.8857391586193,DH_2022_general,Drayton Harbor,2022,general,shiner perch,72,NA
SI_763,13.1419090909091,-14.8191499907301,DH_2022_general,Drayton Harbor,2022,general,shiner perch,62,NA
SI_764,14.0029090909091,-14.212118311547,DH_2022_general,Drayton Harbor,2022,general,shiner perch,71,NA
SI_765,13.2086363636364,-13.704478845212,DH_2022_general,Drayton Harbor,2022,general,shiner perch,66,NA
SI_766,13.0376363636364,-13.229113611059,DH_2022_general,Drayton Harbor,2022,general,shiner perch,75,NA
SI_767,13.2456363636364,-13.0985535239921,DH_2022_general,Drayton Harbor,2022,general,shiner perch,66,NA
SI_768,13.2176363636364,-13.0445862243777,DH_2022_general,Drayton Harbor,2022,general,shiner perch,70,NA
SI_769,13.3686363636364,-13.0879527805342,DH_2022_general,Drayton Harbor,2022,general,shiner perch,61,NA
SI_770,13.6806363636364,-12.2450325165706,DH_2022_general,Drayton Harbor,2022,general,shiner perch,69,NA
SI_771,13.8836363636364,-12.4371355014159,DH_2022_general,Drayton Harbor,2022,general,shiner perch,63,NA
SI_772,13.1866363636364,-14.3077621537402,DH_2022_general,Drayton Harbor,2022,general,shiner perch,68,NA
SI_773,13.4216363636364,-13.3156594966265,DH_2022_general,Drayton Harbor,2022,general,shiner perch,65,NA
SI_774,13.5536363636364,-14.0854382258065,DH_2022_general,Drayton Harbor,2022,general,shiner perch,75,NA
SI_775,13.7536363636364,-13.8145541706655,DH_2022_general,Drayton Harbor,2022,general,shiner perch,70,NA
SI_776,13.6796363636364,-14.4434278732797,DH_2022_general,Drayton Harbor,2022,general,shiner perch,70,NA
SI_781,13.4886363636364,-13.9358979120845,DH_2022_general,Drayton Harbor,2022,general,shiner perch,62,NA
SI_782,14.0736363636364,-12.9084967362965,DH_2022_general,Drayton Harbor,2022,general,shiner perch,63,NA
SI_01,11.2908181818182,-12.0888857719007,OCS_2021_clamnet,Oyster Creek Samish,2021,clamnet,shore crab,NA,NA
SI_02,11.4138181818182,-11.6278937743968,OCS_2021_clamnet,Oyster Creek Samish,2021,clamnet,shore crab,NA,NA
SI_03,10.8988181818182,-12.38298007827,OCS_2021_clamnet,Oyster Creek Samish,2021,clamnet,shore crab,NA,NA
SI_04,10.7928181818182,-11.8992193563368,OCS_2021_clamnet,Oyster Creek Samish,2021,clamnet,shore crab,NA,NA
SI_05,10.8598181818182,-11.2295572003811,OCS_2021_clamnet,Oyster Creek Samish,2021,clamnet,shore crab,NA,NA
SI_22,11.7166363636364,-12.365152516826,OCS_2021_eelgrass,Oyster Creek Samish,2021,eelgrass,shore crab,NA,NA
SI_23,12.5466363636364,-13.1547897696398,OCS_2021_eelgrass,Oyster Creek Samish,2021,eelgrass,shore crab,NA,NA
SI_24,11.0986363636364,-12.1244177574202,OCS_2021_eelgrass,Oyster Creek Samish,2021,eelgrass,shore crab,NA,NA
SI_25,11.8706363636364,-11.9287349110202,OCS_2021_eelgrass,Oyster Creek Samish,2021,eelgrass,shore crab,NA,NA
SI_26,11.0386363636364,-10.6139280761406,OCS_2021_eelgrass,Oyster Creek Samish,2021,eelgrass,shore crab,NA,NA
SI_39,11.1346363636364,-12.9855131444036,OCS_2021_flipbags,Oyster Creek Samish,2021,flipbags,shore crab,NA,NA
SI_40,10.4276363636364,-13.8615290963988,OCS_2021_flipbags,Oyster Creek Samish,2021,flipbags,shore crab,NA,NA
SI_41,10.2106363636364,-10.998484844684,OCS_2021_flipbags,Oyster Creek Samish,2021,flipbags,shore crab,NA,NA
SI_42,10.0186363636364,-10.4534266333884,OCS_2021_flipbags,Oyster Creek Samish,2021,flipbags,shore crab,NA,NA
SI_43,11.6626363636364,-10.8480316348169,OCS_2021_flipbags,Oyster Creek Samish,2021,flipbags,shore crab,NA,NA
SI_56,11.0023636363636,-13.0269702081567,OCS_2021_mudflat,Oyster Creek Samish,2021,mudflat,shore crab,NA,NA
SI_57,11.6583636363636,-11.5261908867869,OCS_2021_mudflat,Oyster Creek Samish,2021,mudflat,shore crab,NA,NA
SI_82,11.686,-9.919530675166,PBR_2021_eelgrass,Padilla Bay Reserve,2021,eelgrass,shore crab,NA,NA
SI_83,11.743,-9.23814585997084,PBR_2021_eelgrass,Padilla Bay Reserve,2021,eelgrass,shore crab,NA,NA
SI_84,11.668,-9.06196492690477,PBR_2021_eelgrass,Padilla Bay Reserve,2021,eelgrass,shore crab,NA,NA
SI_85,11.566,-9.22731413593263,PBR_2021_eelgrass,Padilla Bay Reserve,2021,eelgrass,shore crab,NA,NA
SI_86,11.746,-9.97668429423224,PBR_2021_eelgrass,Padilla Bay Reserve,2021,eelgrass,shore crab,NA,NA
SI_97,10.6716363636364,-15.2375943018285,DH_2021_flipbags,Drayton Harbor,2021,flipbags,shore crab,NA,NA
SI_117,11.2902727272727,-14.5377582461161,DH_2021_eelgrass,Drayton Harbor,2021,eelgrass,shore crab,NA,NA
SI_118,9.97327272727273,-15.0766088450486,DH_2021_eelgrass,Drayton Harbor,2021,eelgrass,shore crab,NA,NA
SI_157,14.8376363636364,-13.3845938523257,PBR_2020_eelgrass,Padilla Bay Reserve,2020,eelgrass,staghorn sculpin,72,NA
SI_158,14.0466363636364,-13.9172681492142,PBR_2020_eelgrass,Padilla Bay Reserve,2020,eelgrass,staghorn sculpin,100,NA
SI_159,14.5666363636364,-13.4874453671754,PBR_2020_eelgrass,Padilla Bay Reserve,2020,eelgrass,staghorn sculpin,112,NA
SI_160,13.3516363636364,-13.2995841469152,PBR_2020_eelgrass,Padilla Bay Reserve,2020,eelgrass,staghorn sculpin,79,NA
SI_161,13.6526363636364,-14.7518465084464,PBR_2020_eelgrass,Padilla Bay Reserve,2020,eelgrass,staghorn sculpin,84,NA
SS_77,14.0646363636364,-11.6565232838723,OCS_2021_general,Oyster Creek Samish,2021,general,staghorn sculpin,102,"bottom oyster, sparse eelgrass"
SS_78,13.5756363636364,-12.2955901094343,OCS_2021_general,Oyster Creek Samish,2021,general,staghorn sculpin,119,"bottom oyster, sparse eelgrass"
SS_79,13.3776363636364,-13.4777356810725,OCS_2021_general,Oyster Creek Samish,2021,general,staghorn sculpin,102,"bottom oyster, sparse eelgrass"
SS_80,14.1486363636364,-12.8264959124517,OCS_2021_general,Oyster Creek Samish,2021,general,staghorn sculpin,113,"bottom oyster, sparse eelgrass"
SS_81,13.6436363636364,-11.5497423114384,OCS_2021_general,Oyster Creek Samish,2021,general,staghorn sculpin,76,"bottom oyster, sparse eelgrass"
SS_87,14.1445454545455,-12.1058214918226,OCS_2021_general,Oyster Creek Samish,2021,general,staghorn sculpin,72,"no oyster, dense eelgrass"
SS_88,14.3465454545455,-11.5763875254551,OCS_2021_general,Oyster Creek Samish,2021,general,staghorn sculpin,94,"no oyster, dense eelgrass"
SS_89,14.1315454545455,-11.9588073067649,OCS_2021_general,Oyster Creek Samish,2021,general,staghorn sculpin,105,"no oyster, dense eelgrass"
SS_90,14.1545454545455,-11.3408353454148,OCS_2021_general,Oyster Creek Samish,2021,general,staghorn sculpin,109,"no oyster, dense eelgrass"
SS_91,14.2155454545455,-13.3021258069696,OCS_2021_general,Oyster Creek Samish,2021,general,staghorn sculpin,116,"no oyster, dense eelgrass"
SS_92,14.1135454545455,-11.2505684965534,OCS_2021_general,Oyster Creek Samish,2021,general,staghorn sculpin,91,"bottom oyster, no eelgrass"
SS_93,14.0385454545455,-12.496775200594,OCS_2021_general,Oyster Creek Samish,2021,general,staghorn sculpin,75,"bottom oyster, no eelgrass"
SS_94,13.9175454545455,-12.8231594358462,OCS_2021_general,Oyster Creek Samish,2021,general,staghorn sculpin,82,"bottom oyster, no eelgrass"
SS_95,13.5625454545455,-12.8913863030201,OCS_2021_general,Oyster Creek Samish,2021,general,staghorn sculpin,80,"bottom oyster, no eelgrass"
SS_96,13.2505454545455,-13.3660698454721,OCS_2021_general,Oyster Creek Samish,2021,general,staghorn sculpin,103,"bottom oyster, no eelgrass"
SS_97,14.6865454545455,-12.6419331113682,OCS_2021_general,Oyster Creek Samish,2021,general,staghorn sculpin,78,"bottom oyster, dense eelgrass"
SS_98,14.3015454545455,-11.5112724937136,OCS_2021_general,Oyster Creek Samish,2021,general,staghorn sculpin,105,"bottom oyster, dense eelgrass"
SS_99,14.2325454545455,-14.4927907680826,OCS_2021_general,Oyster Creek Samish,2021,general,staghorn sculpin,123,"bottom oyster, dense eelgrass"
SS_105,14.7335454545455,-13.3372545800024,OCS_2021_general,Oyster Creek Samish,2021,general,staghorn sculpin,79,"no oyster, no eelgrass"
SS_106,14.7075454545455,-11.6667697930835,OCS_2021_general,Oyster Creek Samish,2021,general,staghorn sculpin,72,"no oyster, no eelgrass"
SS_107,14.3585454545455,-12.7626332090517,OCS_2021_general,Oyster Creek Samish,2021,general,staghorn sculpin,79,"no oyster, no eelgrass (tissue samples left in cooler overnight, cold but not frozen)"
SS_108,14.7325454545455,-11.2685975488396,OCS_2021_general,Oyster Creek Samish,2021,general,staghorn sculpin,80,"no oyster, no eelgrass (tissue samples left in cooler overnight, cold but not frozen)"
SS_109,14.6515454545455,-12.2049095994505,OCS_2021_general,Oyster Creek Samish,2021,general,staghorn sculpin,98,"no oyster, no eelgrass"
SS_192,14.7814444444444,-12.1744250876413,OCS_2021_general,Oyster Creek Samish,2021,general,staghorn sculpin,100,NA
SI_267,13.9773636363636,-13.1272090729937,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,86,NA
SI_268,14.3593636363636,-11.4723376811918,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,98,NA
SI_269,13.4353636363636,-13.4203829955556,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,83,NA
SI_270,13.3633636363636,-12.4472620082388,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,81,NA
SI_271,14.0243636363636,-12.3120561529392,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,78,NA
SI_272,14.3163636363636,-12.6764440784741,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,70,NA
SI_273,13.2283636363636,-13.772285437679,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,65,NA
SI_274,13.0953636363636,-13.7747527710313,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,73,NA
SI_275,14.0753636363636,-12.8126224281983,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,71,NA
SI_276,13.7153636363636,-12.493017707839,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,80,NA
SI_277,13.8423636363636,-11.5360843786443,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,65,NA
SI_278,13.6793636363636,-12.2947775136293,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,55,NA
SI_279,13.1863636363636,-14.3701447609087,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,54,NA
SI_280,13.3833636363636,-12.5002093219249,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,58,NA
SI_281,14.0813636363636,-11.3795697385281,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,53,NA
SI_282,12.8453636363636,-13.3242899933632,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,53,NA
SI_283,13.7133636363636,-12.6300234115817,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,53,NA
SI_284,13.4777272727273,-13.0191964154316,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,40,NA
SI_285,13.7547272727273,-12.9046418939912,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,41,NA
SI_286,13.6417272727273,-12.9594104300379,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,49,NA
SI_287,12.3187272727273,-13.4759629124829,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,42,NA
SI_288,14.1597272727273,-13.0017778156017,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,49,NA
SI_289,13.5927272727273,-13.4075954759328,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,50,NA
SI_292,14.1387272727273,-12.876464590116,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,82,NA
SI_293,13.7387272727273,-13.3244757772344,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,65,NA
SI_294,13.2097272727273,-13.086199903691,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,44,NA
SI_295,13.6497272727273,-13.2151473510012,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,39,NA
SI_296,13.0327272727273,-12.7886195426129,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,65,NA
SI_297,13.8107272727273,-12.6146776762295,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,45,NA
SI_298,13.2537272727273,-13.132145635094,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,65,NA
SI_299,14.3167272727273,-12.9551506014602,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,50,NA
SI_300,14.0577272727273,-12.4228792484593,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,69,NA
SI_301,14.1187272727273,-12.6655596752055,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,61,NA
SI_302,13.4827272727273,-12.9264576914977,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,31,NA
SI_303,13.8117272727273,-14.0680166948686,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,100,NA
SI_304,13.8247272727273,-13.6036451182424,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,111,NA
